x,y
0.0,0.0
0.00390625,0.0039062482963200767
0.0078125,0.007812496606001813
0.01171875,0.011718744929045209
0.015625,0.015624993265450263
0.01953125,0.019531241615216976
0.0234375,0.023437489978345348
0.02734375,0.02734373835483538
0.03125,0.03124998674468707
0.03515625,0.03515623514790042
0.0390625,0.039062483564475434
0.04296875,0.042968731994412104
0.046875,0.046874980437710434
0.05078125,0.05078122889437042
0.0546875,0.05468747736439207
0.05859375,0.05859372584777538
0.0625,0.06249997434452035
0.06640625,0.06640622285462698
0.0703125,0.07031247137809526
0.07421875,0.07421871991492522
0.078125,0.07812496846511684
0.08203125,0.08203121702867011
0.0859375,0.08593746560558504
0.08984375,0.08984371419586164
0.09375,0.09374996279949989
0.09765625,0.0976562114164998
0.1015625,0.10156246004686137
0.10546875,0.1054687086905846
0.109375,0.10937495734766949
0.11328125,0.11328120601811603
0.1171875,0.11718745470192424
0.12109375,0.12109370339909412
0.125,0.12499995210962565
0.12890625,0.12890620083351884
0.1328125,0.1328124495707737
0.13671875,0.13671869832139022
0.140625,0.1406249470853684
0.14453125,0.14453119586270824
0.1484375,0.14843744465340974
0.15234375,0.1523436934574729
0.15625,0.15624994227489772
0.16015625,0.1601561911056842
0.1640625,0.16406243994983233
0.16796875,0.16796868880734214
0.171875,0.1718749376782136
0.17578125,0.17578118656244673
0.1796875,0.1796874354600415
0.18359375,0.18359368437099796
0.1875,0.18749993329531606
0.19140625,0.19140618223299583
0.1953125,0.19531243118403727
0.19921875,0.19921868014844035
0.203125,0.2031249291262051
0.20703125,0.20703117811733152
0.2109375,0.2109374271218196
0.21484375,0.21484367613966934
0.21875,0.21874992517088074
0.22265625,0.2226561742154538
0.2265625,0.22656242327338852
0.23046875,0.2304686723446849
0.234375,0.23437492142934296
0.23828125,0.23828117052736267
0.2421875,0.24218741963874404
0.24609375,0.2460936687634871
0.25,0.2499999179015918
0.25390625,0.25390616705305813
0.2578125,0.25781241621788614
0.26171875,0.2617186653960758
0.265625,0.26562491458762716
0.26953125,0.26953116379254016
0.2734375,0.2734374130108148
0.27734375,0.27734366224245116
0.28125,0.28124991148744916
0.28515625,0.2851561607458088
0.2890625,0.28906241001753014
0.29296875,0.2929686593026131
0.296875,0.29687490860105775
0.30078125,0.3007811579128641
0.3046875,0.30468740723803206
0.30859375,0.3085936565765617
0.3125,0.312499905928453
0.31640625,0.31640615529370597
0.3203125,0.3203124046723206
0.32421875,0.3242186540642969
0.328125,0.32812490346963485
0.33203125,0.33203115288833446
0.3359375,0.3359374023203957
0.33984375,0.33984365176581866
0.34375,0.34374990122460325
0.34765625,0.3476561506967495
0.3515625,0.35156240018225743
0.35546875,0.355468649681127
0.359375,0.35937489919335824
0.36328125,0.3632811487189512
0.3671875,0.36718739825790575
0.37109375,0.37109364781022197
0.375,0.3749998973758999
0.37890625,0.37890614695493946
0.3828125,0.38281239654734067
0.38671875,0.3867186461531036
0.390625,0.39062489577222814
0.39453125,0.39453114540471435
0.3984375,0.39843739505056225
0.40234375,0.4023436447097718
0.40625,0.406249894382343
0.41015625,0.4101561440682759
0.4140625,0.4140623937675704
0.41796875,0.4179686434802266
0.421875,0.4218748932062445
0.42578125,0.425781142945624
0.4296875,0.4296873926983652
0.43359375,0.4335936424644681
0.4375,0.4374998922439326
0.44140625,0.4414061420367588
0.4453125,0.4453123918429467
0.44921875,0.4492186416624962
0.453125,0.4531248914954074
0.45703125,0.45703114134168027
0.4609375,0.4609373912013148
0.46484375,0.464843641074311
0.46875,0.4687498909606688
0.47265625,0.4726561408603883
0.4765625,0.4765623907734695
0.48046875,0.48046864069991235
0.484375,0.48437489063971684
0.48828125,0.488281140592883
0.4921875,0.49218739055941085
0.49609375,0.49609364053930033
0.5,0.4999998905325515
0.50390625,0.5039061405391644
0.5078125,0.5078123905591388
0.51171875,0.511718640592475
0.515625,0.5156248906391728
0.51953125,0.5195311406992323
0.5234375,0.5234373907726535
0.52734375,0.5273436408594363
0.53125,0.5312498909595808
0.53515625,0.535156141073087
0.5390625,0.5390623911999548
0.54296875,0.5429686413401843
0.546875,0.5468748914937754
0.55078125,0.5507811416607282
0.5546875,0.5546873918410427
0.55859375,0.5585936420347188
0.5625,0.5624998922417567
0.56640625,0.5664061424621561
0.5703125,0.5703123926959173
0.57421875,0.57421864294304
0.578125,0.5781248932035246
0.58203125,0.5820311434773707
0.5859375,0.5859373937645785
0.58984375,0.589843644065148
0.59375,0.5937498943790791
0.59765625,0.597656144706372
0.6015625,0.6015623950470265
0.60546875,0.6054686454010426
0.609375,0.6093748957684204
0.61328125,0.6132811461491599
0.6171875,0.6171873965432609
0.62109375,0.6210936469507238
0.625,0.6249998973715483
0.62890625,0.6289061478057344
0.6328125,0.6328123982532822
0.63671875,0.6367186487141916
0.640625,0.6406248991884628
0.64453125,0.6445311496760956
0.6484375,0.6484374001770901
0.65234375,0.6523436506914462
0.65625,0.6562499012191639
0.66015625,0.6601561517602434
0.6640625,0.6640624023146846
0.66796875,0.6679686528824874
0.671875,0.6718749034636519
0.67578125,0.675781154058178
0.6796875,0.6796874046660658
0.68359375,0.6835936552873153
0.6875,0.6874999059219264
0.69140625,0.6914061565698992
0.6953125,0.6953124072312337
0.69921875,0.6992186579059299
0.703125,0.7031249085939877
0.70703125,0.7070311592954072
0.7109375,0.7109374100101883
0.71484375,0.714843660738331
0.71875,0.7187499114798356
0.72265625,0.7226561622347017
0.7265625,0.7265624130029296
0.73046875,0.730468663784519
0.734375,0.7343749145794701
0.73828125,0.738281165387783
0.7421875,0.7421874162094575
0.74609375,0.7460936670444936
0.75,0.7499999178928914
0.75390625,0.7539061687546509
0.7578125,0.7578124196297721
0.76171875,0.7617186705182549
0.765625,0.7656249214200994
0.76953125,0.7695311723353055
0.7734375,0.7734374232638733
0.77734375,0.7773436742058029
0.78125,0.781249925161094
0.78515625,0.7851561761297469
0.7890625,0.7890624271117613
0.79296875,0.7929686781071374
0.796875,0.7968749291158753
0.80078125,0.8007811801379748
0.8046875,0.804687431173436
0.80859375,0.8085936822222588
0.8125,0.8124999332844434
0.81640625,0.8164061843599896
0.8203125,0.8203124354488974
0.82421875,0.8242186865511669
0.828125,0.8281249376667981
0.83203125,0.832031188795791
0.8359375,0.8359374399381455
0.83984375,0.8398436910938617
0.84375,0.8437499422629395
0.84765625,0.847656193445379
0.8515625,0.8515624446411802
0.85546875,0.8554686958503431
0.859375,0.8593749470728677
0.86328125,0.8632811983087538
0.8671875,0.8671874495580018
0.87109375,0.8710937008206113
0.875,0.8749999520965825
0.87890625,0.8789062033859154
0.8828125,0.8828124546886099
0.88671875,0.8867187060046662
0.890625,0.8906249573340841
0.89453125,0.8945312086768636
0.8984375,0.8984374600330048
0.90234375,0.9023437114025078
0.90625,0.9062499627853724
0.91015625,0.9101562141815986
0.9140625,0.9140624655911865
0.91796875,0.9179687170141361
0.921875,0.9218749684504474
0.92578125,0.9257812199001203
0.9296875,0.9296874713631549
0.93359375,0.9335937228395511
0.9375,0.9374999743293091
0.94140625,0.9414062258324287
0.9453125,0.94531247734891
0.94921875,0.9492187288787529
0.953125,0.9531249804219575
0.95703125,0.9570312319785238
0.9609375,0.9609374835484518
0.96484375,0.9648437351317414
0.96875,0.9687499867283926
0.97265625,0.9726562383384056
0.9765625,0.9765624899617803
0.98046875,0.9804687415985166
0.984375,0.9843749932486145
0.98828125,0.9882812449120743
0.9921875,0.9921874965888956
0.99609375,0.9960937482790786
1.0,1.0000000000173768
1.00390625,1.0039062517209214
1.0078125,1.0078125034111043
1.01171875,1.0117187550879256
1.015625,1.0156250067513852
1.01953125,1.0195312584014833
1.0234375,1.0234375100382196
1.02734375,1.0273437616615941
1.03125,1.0312500132716071
1.03515625,1.0351562648682584
1.0390625,1.0390625164515481
1.04296875,1.042968768021476
1.046875,1.0468750195780423
1.05078125,1.050781271121247
1.0546875,1.05468752265109
1.05859375,1.058593774167571
1.0625,1.0625000256706907
1.06640625,1.0664062771604486
1.0703125,1.070312528636845
1.07421875,1.0742187800998795
1.078125,1.0781250315495523
1.08203125,1.0820312829858636
1.0859375,1.0859375344088131
1.08984375,1.0898437858184011
1.09375,1.0937500372146274
1.09765625,1.0976562885974919
1.1015625,1.1015625399669948
1.10546875,1.105468791323136
1.109375,1.1093750426659157
1.11328125,1.1132812939953336
1.1171875,1.1171875453113898
1.12109375,1.1210937966140844
1.125,1.1250000479034172
1.12890625,1.1289062991793886
1.1328125,1.1328125504419981
1.13671875,1.136718801691246
1.140625,1.1406250529271322
1.14453125,1.1445313041496568
1.1484375,1.1484375553588195
1.15234375,1.1523438065546208
1.15625,1.1562500577370602
1.16015625,1.1601563089061382
1.1640625,1.1640625600618544
1.16796875,1.1679688112042088
1.171875,1.1718750623332017
1.17578125,1.1757813134488329
1.1796875,1.1796875645511025
1.18359375,1.1835938156400103
1.1875,1.1875000667155564
1.19140625,1.191406317777741
1.1953125,1.1953125688265638
1.19921875,1.199218819862025
1.203125,1.2031250708841246
1.20703125,1.2070313218928623
1.2109375,1.2109375728882386
1.21484375,1.214843823870253
1.21875,1.218750074838906
1.22265625,1.2226563257941971
